Timestamp,Message
10:21:28,"[10:21:28] AUTO SEND: Power:42"
10:21:28,"[10:21:28] AUTO SEND: Power:41"
10:21:28,"[10:21:28] AUTO SEND: Power:40"
10:21:28,"[10:21:28] AUTO SEND: Power:39"
10:21:28,"[10:21:28] AUTO SEND: Power:38"
10:21:28,"[10:21:28] AUTO SEND: Power:37"
10:21:28,"[10:21:28] AUTO SEND: Power:36"
10:21:28,"[10:21:28] AUTO SEND: Power:35"
10:21:28,"[10:21:28] AUTO SEND: Power:34"
10:21:28,"[10:21:28] AUTO SEND: Power:33"
10:21:28,"[10:21:28] AUTO SEND: Power:32"
10:21:28,"[10:21:28] AUTO SEND: Power:31"
10:21:28,"[10:21:28] AUTO SEND: Power:30"
10:21:28,"[10:21:28] AUTO SEND: Power:29"
10:21:28,"[10:21:28] AUTO SEND: Power:28"
10:21:29,"[10:21:29] AUTO SEND: Power:27"
10:21:29,"[10:21:29] AUTO SEND: Power:26"
10:21:29,"[10:21:29] AUTO SEND: Power:25"
10:21:29,"[10:21:29] AUTO SEND: Power:24"
10:21:29,"[10:21:29] AUTO SEND: Power:23"
10:21:29,"[10:21:29] AUTO SEND: Power:22"
10:21:29,"[10:21:29] AUTO SEND: Power:21"
10:21:29,"[10:21:29] AUTO SEND: Power:20"
10:21:29,"[10:21:29] AUTO SEND: Power:19"
10:21:29,"[10:21:29] AUTO SEND: Power:18"
10:21:29,"[10:21:29] AUTO SEND: Power:17"
10:21:29,"[10:21:29] AUTO SEND: Power:15"
10:21:29,"[10:21:29] AUTO SEND: Power:14"
10:21:29,"[10:21:29] AUTO SEND: Power:13"
10:21:29,"[10:21:29] AUTO SEND: Power:12"
10:21:29,"[10:21:29] AUTO SEND: Power:11"
10:21:29,"[10:21:29] AUTO SEND: Power:10"
10:21:29,"[10:21:29] AUTO SEND: Power:9"
10:21:29,"[10:21:29] AUTO SEND: Power:8"
10:21:29,"[10:21:29] AUTO SEND: Power:7"
10:21:29,"[10:21:29] AUTO SEND: Power:6"
10:21:29,"[10:21:29] AUTO SEND: Power:5"
10:21:29,"[10:21:29] AUTO SEND: Power:4"
10:21:29,"[10:21:29] AUTO SEND: Power:3"
10:21:29,"[10:21:29] AUTO SEND: Power:2"
10:21:29,"[10:21:29] AUTO SEND: Power:1"
10:21:29,"[10:21:29] AUTO SEND: Power:0"
12:09:34,"[12:09:34] AUTO SEND: start"
12:09:37,"[12:09:37] AUTO SEND: Power:1"
12:09:37,"[12:09:37] AUTO SEND: Power:2"
